-1.463889999999999972e-05,-8.069400999999999771e-09,0.000000000000000000e+00
-1.611709999999999854e-05,6.262234999999999727e-09,4.811731999999999815e-02
-1.623629999999999903e-05,-5.716173999999999745e-09,9.623950000000000560e-02
-1.735687000000000108e-05,-1.173976000000000083e-09,1.443190000000000028e-01
-1.485347999999999962e-05,3.661807999999999976e-09,1.924221999999999877e-01
-1.723765999999999989e-05,-7.617927999999999339e-09,2.405448000000000031e-01
-1.316070999999999990e-05,7.276140000000000063e-09,2.886370999999999798e-01
-1.454352999999999931e-05,-5.202673000000000321e-09,3.367624000000000173e-01
-1.645088000000000062e-05,1.859552999999999979e-09,3.848785000000000123e-01
-1.382827999999999968e-05,3.245077000000000001e-09,4.330113999999999908e-01
-1.666545999999999883e-05,-7.446942999999999644e-09,4.811298999999999992e-01
-1.451969000000000023e-05,7.556626999999999655e-09,5.292303000000000424e-01
-1.704692999999999977e-05,-6.636037000000000046e-09,5.773445000000000382e-01
-1.518726000000000001e-05,2.016349999999999970e-09,6.254328000000000110e-01
-1.268387000000000025e-05,2.170599999999999928e-09,6.735204000000000191e-01
-1.702308999999999900e-05,-6.075424999999999625e-09,7.216032000000000002e-01
-1.440048000000000074e-05,8.220922999999999902e-09,7.697426000000000545e-01
-1.542567999999999899e-05,-7.355083999999999827e-09,8.178651999999999589e-01
-1.735687000000000108e-05,2.974957000000000111e-09,8.659689999999999888e-01
-1.466274000000000050e-05,4.354660999999999941e-10,9.140738000000000474e-01
-1.780987000000000165e-05,-5.456058999999999967e-09,9.622034000000000420e-01
-1.132487999999999922e-05,7.141715999999999991e-09,1.010331000000000090e+00
-1.690388000000000120e-05,-7.688322999999999487e-09,1.058454999999999924e+00
-1.590252000000000034e-05,4.808134999999999961e-09,1.106573000000000029e+00
-1.568793999999999874e-05,-1.177976999999999974e-09,1.154690999999999912e+00
-1.647472000000000140e-05,-4.394132999999999719e-09,1.202773000000000092e+00
-1.523495000000000056e-05,7.593188999999999596e-09,1.250896999999999926e+00
-1.587867999999999956e-05,-8.670939999999999424e-09,1.299021999999999899e+00
-1.533031999999999928e-05,5.859329000000000374e-09,1.347161999999999971e+00
-1.449584999999999946e-05,-2.701745000000000166e-09,1.395269000000000092e+00
-1.795292000000000022e-05,-2.998058000000000071e-09,1.443354999999999944e+00
-1.311301999999999935e-05,6.667142000000000012e-09,1.491460999999999926e+00
-1.690388000000000120e-05,-8.800815999999999773e-09,1.539541999999999966e+00
-1.404285000000000057e-05,6.251138999999999665e-09,1.587636999999999965e+00
-1.518726000000000001e-05,-3.077001999999999835e-09,1.635753000000000013e+00
-1.749991999999999965e-05,-2.373053999999999817e-09,1.683874000000000093e+00
-1.330376000000000017e-05,5.619767999999999696e-09,1.731980999999999993e+00
-1.678467000000000002e-05,-8.455208000000000401e-09,1.780078000000000049e+00
-1.530647000000000119e-05,6.855771000000000106e-09,1.828208999999999973e+00
-1.399517000000000072e-05,-4.821048999999999696e-09,1.876298000000000021e+00
-1.747607999999999887e-05,-7.470589999999999945e-10,1.924401999999999946e+00
-1.351832999999999937e-05,4.375215000000000178e-09,1.972450999999999954e+00
-1.745224000000000149e-05,-7.784182999999999195e-09,2.020595000000000141e+00
-1.440048000000000074e-05,6.760637999999999707e-09,2.068709999999999827e+00
-1.394748999999999917e-05,-5.592300999999999712e-09,2.116801999999999850e+00
-1.475810999999999921e-05,6.764820999999999712e-10,2.164893999999999874e+00
-1.544951999999999976e-05,3.574313999999999864e-09,2.212984000000000062e+00
-1.544951999999999976e-05,-7.994640999999999504e-09,2.261109999999999953e+00
-1.451969000000000023e-05,7.495873000000000632e-09,2.309215000000000018e+00
-1.564026000000000058e-05,-6.605477999999999593e-09,2.357307000000000041e+00
-1.597403999999999927e-05,1.616353999999999938e-09,2.405422000000000171e+00
-1.327991999999999939e-05,2.084198000000000085e-09,2.453517000000000170e+00
-1.771450000000000124e-05,-6.855953000000000220e-09,2.501641999999999921e+00
-1.246929000000000035e-05,7.701965000000000503e-09,2.549745000000000150e+00
-1.599789000000000075e-05,-7.154813000000000158e-09,2.597831999999999919e+00
-1.459121999999999987e-05,2.140405000000000117e-09,2.645967999999999876e+00
-1.554489000000000017e-05,9.231370999999999844e-10,2.694068000000000129e+00
-1.754760999999999851e-05,-6.245136000000000177e-09,2.742131999999999792e+00
-1.475810999999999921e-05,7.164272000000000342e-09,2.790262999999999938e+00
-1.451969000000000023e-05,-7.901326000000000431e-09,2.838350000000000151e+00
-1.573563000000000099e-05,3.769310000000000087e-09,2.886458000000000190e+00
-1.342296999999999966e-05,-4.220054999999999858e-10,2.934585999999999917e+00
-1.690388000000000120e-05,-4.935463999999999863e-09,2.982673000000000130e+00
-1.361369999999999978e-05,6.852497000000000351e-09,3.030819999999999848e+00
-1.699925000000000161e-05,-8.240022000000000065e-09,3.078896999999999995e+00
-1.530647000000000119e-05,4.754474999999999962e-09,3.127040000000000042e+00
-1.473427000000000013e-05,-2.504384999999999929e-09,3.175119000000000025e+00
-1.678467000000000002e-05,-4.359026000000000370e-09,3.223235999999999990e+00
-1.380444000000000060e-05,7.124253999999999705e-09,3.271368999999999971e+00
-1.401900999999999980e-05,-8.754977999999999253e-09,3.319484000000000101e+00
-1.327991999999999939e-05,5.855872999999999678e-09,3.367611000000000132e+00
-1.397132999999999994e-05,-2.944580000000000186e-09,3.415728000000000097e+00
-1.688004000000000042e-05,-2.926754000000000086e-09,3.463849999999999874e+00
