Index,Reading,Unit,Range Digits,Disp Digits,Math,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.0000000028623,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.2000031471252,Volt DC,1,T,2W,F,F,03/14/2019,12:09:35,.908841466
2,-0.0000000026541,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1994080394506,Volt DC,1,T,2W,F,F,03/14/2019,12:09:37,.203517500
3,-0.0000000026019,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1988119333982,Volt DC,1,T,2W,F,F,03/14/2019,12:09:38,.498214883
4,-0.0000000025580,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1982161253691,Volt DC,1,T,2W,F,F,03/14/2019,12:09:39,.792904514
5,-0.0000000025309,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1975852102041,Volt DC,1,T,2W,F,F,03/14/2019,12:09:41,.087561500
6,-0.0000000024967,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1970010697842,Volt DC,1,T,2W,F,F,03/14/2019,12:09:42,.382260940
7,-0.0000000025069,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1964028775692,Volt DC,1,T,2W,F,F,03/14/2019,12:09:43,.676961410
8,-0.0000000024852,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1958111524582,Volt DC,1,T,2W,F,F,03/14/2019,12:09:44,.971642068
9,-0.0000000024729,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1952143907547,Volt DC,1,T,2W,F,F,03/14/2019,12:09:46,.266315494
10,-0.0000000024777,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1946175992489,Volt DC,1,T,2W,F,F,03/14/2019,12:09:47,.561007441
11,-0.0000000024703,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1940232515335,Volt DC,1,T,2W,F,F,03/14/2019,12:09:48,.855674284
12,-0.0000000024709,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1933922171593,Volt DC,1,T,2W,F,F,03/14/2019,12:09:50,.150354500
13,-0.0000000025374,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1927920430899,Volt DC,1,T,2W,F,F,03/14/2019,12:09:51,.445023812
14,-0.0000000024586,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1921958327293,Volt DC,1,T,2W,F,F,03/14/2019,12:09:52,.739716601
15,-0.0000000024547,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1916018277407,Volt DC,1,T,2W,F,F,03/14/2019,12:09:54,.034388000
16,-0.0000000024390,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1910073757172,Volt DC,1,T,2W,F,F,03/14/2019,12:09:55,.329083535
17,-0.0000000024623,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1904094219208,Volt DC,1,T,2W,F,F,03/14/2019,12:09:56,.623770908
18,-0.0000000023979,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1898157745600,Volt DC,1,T,2W,F,F,03/14/2019,12:09:57,.918466950
19,-0.0000000024360,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1891839802265,Volt DC,1,T,2W,F,F,03/14/2019,12:09:59,.213151568
20,-0.0000000024500,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1885991841555,Volt DC,1,T,2W,F,F,03/14/2019,12:10:00,.507834717
21,-0.0000000024193,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1880020946264,Volt DC,1,T,2W,F,F,03/14/2019,12:10:01,.802507056
22,-0.0000000024196,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1874072551727,Volt DC,1,T,2W,F,F,03/14/2019,12:10:03,.097193000
23,-0.0000000024415,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1868126690388,Volt DC,1,T,2W,F,F,03/14/2019,12:10:04,.391882814
24,-0.0000000024438,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1862159967422,Volt DC,1,T,2W,F,F,03/14/2019,12:10:05,.686573941
25,-0.0000000024350,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1856212615967,Volt DC,1,T,2W,F,F,03/14/2019,12:10:06,.981261884
26,-0.0000000024232,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1849883943796,Volt DC,1,T,2W,F,F,03/14/2019,12:10:08,.275962731
27,-0.0000000024136,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1843858659267,Volt DC,1,T,2W,F,F,03/14/2019,12:10:09,.570634933
28,-0.0000000023885,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1837879121304,Volt DC,1,T,2W,F,F,03/14/2019,12:10:10,.865318158
29,-0.0000000024052,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1831944584846,Volt DC,1,T,2W,F,F,03/14/2019,12:10:12,.160002500
30,-0.0000000024016,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1825957000256,Volt DC,1,T,2W,F,F,03/14/2019,12:10:13,.454675898
31,-0.0000000023873,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1820021122694,Volt DC,1,T,2W,F,F,03/14/2019,12:10:14,.749347883
32,-0.0000000024206,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1814079284668,Volt DC,1,T,2W,F,F,03/14/2019,12:10:16,.044030500
33,-0.0000000023926,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1807779520750,Volt DC,1,T,2W,F,F,03/14/2019,12:10:17,.338733495
34,-0.0000000023863,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1801951229572,Volt DC,1,T,2W,F,F,03/14/2019,12:10:18,.633422559
35,-0.0000000023856,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1795974373817,Volt DC,1,T,2W,F,F,03/14/2019,12:10:19,.928114078
36,-0.0000000023784,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1790041625500,Volt DC,1,T,2W,F,F,03/14/2019,12:10:21,.222792335
37,-0.0000000023628,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1784067898989,Volt DC,1,T,2W,F,F,03/14/2019,12:10:22,.517480214
38,-0.0000000023686,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1778119355440,Volt DC,1,T,2W,F,F,03/14/2019,12:10:23,.812179937
39,-0.0000000023619,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1772167682648,Volt DC,1,T,2W,F,F,03/14/2019,12:10:25,.106862500
40,-0.0000000023862,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1765849292278,Volt DC,1,T,2W,F,F,03/14/2019,12:10:26,.401565888
41,-0.0000000023744,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1759872883558,Volt DC,1,T,2W,F,F,03/14/2019,12:10:27,.696256756
42,-0.0000000023431,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1753899753094,Volt DC,1,T,2W,F,F,03/14/2019,12:10:28,.990959418
43,-0.0000000023445,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1747973710299,Volt DC,1,T,2W,F,F,03/14/2019,12:10:30,.285642218
44,-0.0000000023458,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1741987764835,Volt DC,1,T,2W,F,F,03/14/2019,12:10:31,.580309641
45,-0.0000000023362,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1736015081406,Volt DC,1,T,2W,F,F,03/14/2019,12:10:32,.875024865
46,-0.0000000023389,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1730100959539,Volt DC,1,T,2W,F,F,03/14/2019,12:10:34,.169697000
47,-0.0000000023329,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1723788678646,Volt DC,1,T,2W,F,F,03/14/2019,12:10:35,.464388449
48,-0.0000000023232,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1717940121889,Volt DC,1,T,2W,F,F,03/14/2019,12:10:36,.759087868
49,-0.0000000023112,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1711987704039,Volt DC,1,T,2W,F,F,03/14/2019,12:10:38,.053767000
50,-0.0000000023113,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1706036031246,Volt DC,1,T,2W,F,F,03/14/2019,12:10:39,.348447550
51,-0.0000000023330,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1700055003166,Volt DC,1,T,2W,F,F,03/14/2019,12:10:40,.643151379
52,-0.0000000023047,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1694100499153,Volt DC,1,T,2W,F,F,03/14/2019,12:10:41,.937831705
53,-0.0000000022856,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1688172370195,Volt DC,1,T,2W,F,F,03/14/2019,12:10:43,.232500963
54,-0.0000000023096,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1681862771511,Volt DC,1,T,2W,F,F,03/14/2019,12:10:44,.527196719
55,-0.0000000022957,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1675896048546,Volt DC,1,T,2W,F,F,03/14/2019,12:10:45,.821879953
56,-0.0000000022884,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1669918894768,Volt DC,1,T,2W,F,F,03/14/2019,12:10:47,.116562500
57,-0.0000000022839,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1664002835751,Volt DC,1,T,2W,F,F,03/14/2019,12:10:48,.411252005
58,-0.0000000022731,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1658022999763,Volt DC,1,T,2W,F,F,03/14/2019,12:10:49,.705922208
59,-0.0000000022621,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1652058809996,Volt DC,1,T,2W,F,F,03/14/2019,12:10:51,.000624500
60,-0.0000000022649,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1646102517843,Volt DC,1,T,2W,F,F,03/14/2019,12:10:52,.295325557
61,-0.0000000022544,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1639831662178,Volt DC,1,T,2W,F,F,03/14/2019,12:10:53,.589996157
62,-0.0000000022543,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1633983701468,Volt DC,1,T,2W,F,F,03/14/2019,12:10:54,.884685948
63,-0.0000000022479,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1628025174141,Volt DC,1,T,2W,F,F,03/14/2019,12:10:56,.179371500
64,-0.0000000022442,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1622085720301,Volt DC,1,T,2W,F,F,03/14/2019,12:10:57,.474072322
65,-0.0000000022516,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1616102308035,Volt DC,1,T,2W,F,F,03/14/2019,12:10:58,.768746035
66,-0.0000000022399,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1610150188208,Volt DC,1,T,2W,F,F,03/14/2019,12:11:00,.063434000
67,-0.0000000022349,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1604169011116,Volt DC,1,T,2W,F,F,03/14/2019,12:11:01,.358142810
68,-0.0000000022317,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1597893685102,Volt DC,1,T,2W,F,F,03/14/2019,12:11:02,.652828153
69,-0.0000000022248,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1591901928186,Volt DC,1,T,2W,F,F,03/14/2019,12:11:03,.947521486
70,-0.0000000022203,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1585925370455,Volt DC,1,T,2W,F,F,03/14/2019,12:11:05,.242214732
71,-0.0000000022331,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1579974889755,Volt DC,1,T,2W,F,F,03/14/2019,12:11:06,.536892399
72,-0.0000000022154,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1574021130800,Volt DC,1,T,2W,F,F,03/14/2019,12:11:07,.831579827
73,-0.0000000021901,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1568077653646,Volt DC,1,T,2W,F,F,03/14/2019,12:11:09,.126261500
74,-0.0000000022465,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1562093943357,Volt DC,1,T,2W,F,F,03/14/2019,12:11:10,.420962658
75,-0.0000000021810,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1555812954903,Volt DC,1,T,2W,F,F,03/14/2019,12:11:11,.715658191
76,-0.0000000021465,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1549970060587,Volt DC,1,T,2W,F,F,03/14/2019,12:11:13,.010359000
77,-0.0000000021916,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1544014215469,Volt DC,1,T,2W,F,F,03/14/2019,12:11:14,.305061492
78,-0.0000000021816,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1538040488958,Volt DC,1,T,2W,F,F,03/14/2019,12:11:15,.599752429
79,-0.0000000021318,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1532029509544,Volt DC,1,T,2W,F,F,03/14/2019,12:11:16,.894434514
80,-0.0000000022930,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1526137292385,Volt DC,1,T,2W,F,F,03/14/2019,12:11:18,.189140500
81,-0.0000000021600,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1520162820816,Volt DC,1,T,2W,F,F,03/14/2019,12:11:19,.483815356
82,-0.0000000021500,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1513859182596,Volt DC,1,T,2W,F,F,03/14/2019,12:11:20,.778500820
83,-0.0000000021528,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1507838517427,Volt DC,1,T,2W,F,F,03/14/2019,12:11:22,.073193000
84,-0.0000000021374,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1501885205507,Volt DC,1,T,2W,F,F,03/14/2019,12:11:23,.367884927
85,-0.0000000021392,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1495604366064,Volt DC,1,T,2W,F,F,03/14/2019,12:11:24,.662569316
86,-0.0000000021171,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1489288210869,Volt DC,1,T,2W,F,F,03/14/2019,12:11:25,.957264406
87,-0.0000000021785,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1483353078365,Volt DC,1,T,2W,F,F,03/14/2019,12:11:27,.251968654
88,-0.0000000020836,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1477378457785,Volt DC,1,T,2W,F,F,03/14/2019,12:11:28,.546631931
89,-0.0000000021015,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1471434682608,Volt DC,1,T,2W,F,F,03/14/2019,12:11:29,.841337494
90,-0.0000000021105,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1465600132942,Volt DC,1,T,2W,F,F,03/14/2019,12:11:31,.136034500
91,-0.0000000021091,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1459645032883,Volt DC,1,T,2W,F,F,03/14/2019,12:11:32,.430724537
92,-0.0000000021024,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1453667432070,Volt DC,1,T,2W,F,F,03/14/2019,12:11:33,.725428256
93,-0.0000000020734,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1447392106056,Volt DC,1,T,2W,F,F,03/14/2019,12:11:35,.020109000
94,-0.0000000020477,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1441451013088,Volt DC,1,T,2W,F,F,03/14/2019,12:11:36,.314798230
95,-0.0000000020570,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1435462236404,Volt DC,1,T,2W,F,F,03/14/2019,12:11:37,.609478846
96,-0.0000000020560,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1429515480995,Volt DC,1,T,2W,F,F,03/14/2019,12:11:38,.904167224
97,-0.0000000020651,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1423530727625,Volt DC,1,T,2W,F,F,03/14/2019,12:11:40,.198861500
98,-0.0000000020660,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1417575180531,Volt DC,1,T,2W,F,F,03/14/2019,12:11:41,.493555592
99,-0.0000000020449,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1411613970995,Volt DC,1,T,2W,F,F,03/14/2019,12:11:42,.788255610
100,-0.0000000020455,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1405319124460,Volt DC,1,T,2W,F,F,03/14/2019,12:11:44,.082932500
101,-0.0000000020364,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1399373263121,Volt DC,1,T,2W,F,F,03/14/2019,12:11:45,.377638317
102,-0.0000000020354,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1393380314112,Volt DC,1,T,2W,F,F,03/14/2019,12:11:46,.672336635
103,-0.0000000020044,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1387421637774,Volt DC,1,T,2W,F,F,03/14/2019,12:11:47,.967028701
104,-0.0000000020163,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1381451189518,Volt DC,1,T,2W,F,F,03/14/2019,12:11:49,.261713201
105,-0.0000000020230,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1375633180141,Volt DC,1,T,2W,F,F,03/14/2019,12:11:50,.556393224
106,-0.0000000020189,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1369675397873,Volt DC,1,T,2W,F,F,03/14/2019,12:11:51,.851083198
107,-0.0000000020064,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1363378465176,Volt DC,1,T,2W,F,F,03/14/2019,12:11:53,.145749500
108,-0.0000000020049,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1357423961163,Volt DC,1,T,2W,F,F,03/14/2019,12:11:54,.440471786
109,-0.0000000019951,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1351465284824,Volt DC,1,T,2W,F,F,03/14/2019,12:11:55,.735157820
110,-0.0000000019789,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1345498263836,Volt DC,1,T,2W,F,F,03/14/2019,12:11:57,.029838000
111,-0.0000000019868,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1339518278837,Volt DC,1,T,2W,F,F,03/14/2019,12:11:58,.324520704
112,-0.0000000019700,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1333585530519,Volt DC,1,T,2W,F,F,03/14/2019,12:11:59,.619203952
113,-0.0000000019990,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1327635496855,Volt DC,1,T,2W,F,F,03/14/2019,12:12:00,.913889588
114,-0.0000000019764,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1321321129799,Volt DC,1,T,2W,F,F,03/14/2019,12:12:02,.208567500
115,-0.0000000019624,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1315356791019,Volt DC,1,T,2W,F,F,03/14/2019,12:12:03,.503259632
116,-0.0000000019408,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1309403330088,Volt DC,1,T,2W,F,F,03/14/2019,12:12:04,.797936030
117,-0.0000000019505,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1303451806307,Volt DC,1,T,2W,F,F,03/14/2019,12:12:06,.092623500
118,-0.0000000019646,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1297474801540,Volt DC,1,T,2W,F,F,03/14/2019,12:12:07,.387326815
119,-0.0000000019332,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1291621327400,Volt DC,1,T,2W,F,F,03/14/2019,12:12:08,.682020937
120,-0.0000000019193,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1285663843155,Volt DC,1,T,2W,F,F,03/14/2019,12:12:09,.976716565
121,-0.0000000019457,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1279394626617,Volt DC,1,T,2W,F,F,03/14/2019,12:12:11,.271411683
122,-0.0000000018894,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1273430138826,Volt DC,1,T,2W,F,F,03/14/2019,12:12:12,.566103657
123,-0.0000000018646,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1267478018999,Volt DC,1,T,2W,F,F,03/14/2019,12:12:13,.860780212
124,-0.0000000019777,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1261499226093,Volt DC,1,T,2W,F,F,03/14/2019,12:12:15,.155491500
125,-0.0000000018279,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1255529820919,Volt DC,1,T,2W,F,F,03/14/2019,12:12:16,.450167558
126,-0.0000000019026,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1249530166388,Volt DC,1,T,2W,F,F,03/14/2019,12:12:17,.744866133
127,-0.0000000018579,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1243608519435,Volt DC,1,T,2W,F,F,03/14/2019,12:12:19,.039581500
128,-0.0000000018246,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1237317174673,Volt DC,1,T,2W,F,F,03/14/2019,12:12:20,.334265658
129,-0.0000000019031,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1231347694993,Volt DC,1,T,2W,F,F,03/14/2019,12:12:21,.628957583
130,-0.0000000018602,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1225373744965,Volt DC,1,T,2W,F,F,03/14/2019,12:12:22,.923644993
131,-0.0000000018455,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1219445690513,Volt DC,1,T,2W,F,F,03/14/2019,12:12:24,.218329193
132,-0.0000000018447,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1213467493653,Volt DC,1,T,2W,F,F,03/14/2019,12:12:25,.513020759
133,-0.0000000018467,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1207635998726,Volt DC,1,T,2W,F,F,03/14/2019,12:12:26,.807708691
134,-0.0000000018391,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1201632246375,Volt DC,1,T,2W,F,F,03/14/2019,12:12:28,.102382000
135,-0.0000000018115,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1195385456085,Volt DC,1,T,2W,F,F,03/14/2019,12:12:29,.397057094
136,-0.0000000018690,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1189438179135,Volt DC,1,T,2W,F,F,03/14/2019,12:12:30,.691756781
137,-0.0000000017858,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1183430776000,Volt DC,1,T,2W,F,F,03/14/2019,12:12:31,.986459756
138,-0.0000000018172,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1177491545677,Volt DC,1,T,2W,F,F,03/14/2019,12:12:33,.281151642
139,-0.0000000017700,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1171506047249,Volt DC,1,T,2W,F,F,03/14/2019,12:12:34,.575837885
140,-0.0000000018592,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1165534183383,Volt DC,1,T,2W,F,F,03/14/2019,12:12:35,.870533990
141,-0.0000000018180,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1159525141120,Volt DC,1,T,2W,F,F,03/14/2019,12:12:37,.165228500
142,-0.0000000018138,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1153290048242,Volt DC,1,T,2W,F,F,03/14/2019,12:12:38,.459905249
143,-0.0000000018064,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1147325262427,Volt DC,1,T,2W,F,F,03/14/2019,12:12:39,.754588097
144,-0.0000000016267,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1141393408179,Volt DC,1,T,2W,F,F,03/14/2019,12:12:41,.049272000
145,-0.0000000017615,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1135421842337,Volt DC,1,T,2W,F,F,03/14/2019,12:12:42,.343968998
146,-0.0000000017796,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1129495203495,Volt DC,1,T,2W,F,F,03/14/2019,12:12:43,.638671424
147,-0.0000000017913,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1123608350754,Volt DC,1,T,2W,F,F,03/14/2019,12:12:44,.933368068
148,-0.0000000017839,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1117630004883,Volt DC,1,T,2W,F,F,03/14/2019,12:12:46,.228061796
149,-0.0000000017002,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1111382097006,Volt DC,1,T,2W,F,F,03/14/2019,12:12:47,.522748801
150,-0.0000000016641,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1105410382152,Volt DC,1,T,2W,F,F,03/14/2019,12:12:48,.817433249
151,-0.0000000017540,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1099464371800,Volt DC,1,T,2W,F,F,03/14/2019,12:12:50,.112118500
152,-0.0000000017236,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1093499958515,Volt DC,1,T,2W,F,F,03/14/2019,12:12:51,.406792489
153,-0.0000000016901,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1087509915233,Volt DC,1,T,2W,F,F,03/14/2019,12:12:52,.701478580
154,-0.0000000016836,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1081545203924,Volt DC,1,T,2W,F,F,03/14/2019,12:12:53,.996174022
155,-0.0000000015579,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1075501814485,Volt DC,1,T,2W,F,F,03/14/2019,12:12:55,.290886115
156,-0.0000000016626,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1069301962852,Volt DC,1,T,2W,F,F,03/14/2019,12:12:56,.585586827
157,-0.0000000016575,Amp DC,.00000001,5.5,F,F,F,F,F,Front,F,Main,-0.1063365489244,Volt DC,1,T,2W,F,F,03/14/2019,12:12:57,.880278198
