0.710000 	 4.25532E-5
0.700000 	 4.21233E-5
0.690000 	 4.1716E-5
0.680000 	 4.11221E-5
0.670000 	 4.05897E-5
0.660000 	 3.99837E-5
0.650000 	 3.93054E-5
0.640000 	 3.86307E-5
0.630000 	 3.78685E-5
0.620000 	 3.70093E-5
0.610000 	 3.61685E-5
0.600000 	 3.51752E-5
0.590000 	 3.41371E-5
0.580000 	 3.31157E-5
0.570000 	 3.19659E-5
0.560000 	 3.08954E-5
0.550000 	 2.97304E-5
0.540000 	 2.84161E-5
0.530000 	 2.71948E-5
0.520000 	 2.59393E-5
0.510000 	 2.46616E-5
0.500000 	 2.32939E-5
0.490000 	 2.19162E-5
0.480000 	 2.0547E-5
0.470000 	 1.91829E-5
0.460000 	 1.77595E-5
0.450000 	 1.63706E-5
0.440000 	 1.49614E-5
0.430000 	 1.35927E-5
0.420000 	 1.22467E-5
0.410000 	 1.09156E-5
0.400000 	 9.62782E-6
0.390000 	 8.39581E-6
0.380000 	 7.26713E-6
0.370000 	 6.2E-6
0.360000 	 5.23006E-6
0.350000 	 4.3565E-6
0.340000 	 3.56897E-6
0.330000 	 2.88323E-6
0.320000 	 2.28153E-6
0.310000 	 1.78185E-6
0.300000 	 1.36284E-6
0.290000 	 1.02035E-6
0.280000 	 7.58551E-7
0.270000 	 5.43975E-7
0.260000 	 3.86634E-7
0.250000 	 2.75078E-7
0.240000 	 1.92955E-7
0.230000 	 1.37747E-7
0.220000 	 1.29931E-7
0.210000 	 1.06536E-7
0.200000 	 8.51953E-8
0.190000 	 5.17089E-8
0.180000 	 4.47156E-8
0.170000 	 3.95232E-8
0.160000 	 3.77892E-8
0.150000 	 3.8454E-8
0.140000 	 4.17743E-8
0.130000 	 4.32425E-8
0.120000 	 4.48598E-8
0.110000 	 4.46021E-8
0.100000 	 4.24779E-8
0.090000 	 3.65186E-8
0.080000 	 2.86927E-8
0.070000 	 2.00654E-8
0.060000 	 3.65589E-8
0.050000 	 2.47046E-8
0.040000 	 -1.6417E-8
0.030000 	 -3.19881E-8
0.020000 	 -5.00313E-8
0.010000 	 -6.96485E-8
0.000000 	 -9.10848E-8
-0.010000 	 -1.07861E-7
-0.020000 	 -1.39295E-7
-0.030000 	 -1.63263E-7
-0.040000 	 -1.87912E-7
-0.050000 	 -2.12101E-7
-0.060000 	 -2.37183E-7
-0.070000 	 -2.61512E-7
-0.080000 	 -2.86798E-7
-0.090000 	 -3.06859E-7
-0.100000 	 -3.23591E-7
-0.090000 	 -2.61695E-7
-0.080000 	 -2.26798E-7
-0.070000 	 -1.96135E-7
-0.060000 	 -1.67111E-7
-0.050000 	 -1.37926E-7
-0.040000 	 -1.09645E-7
-0.030000 	 -9.05185E-8
-0.020000 	 -5.54178E-8
-0.010000 	 -2.728E-8
0.000000 	 -1.66287E-8
0.000000 	 -1.67507E-8
0.010000 	 2.36206E-8
0.020000 	 5.20509E-8
0.030000 	 7.845E-8
0.040000 	 9.97491E-8
0.050000 	 1.31808E-7
0.060000 	 1.54817E-7
0.070000 	 1.76742E-7
0.080000 	 1.95424E-7
0.090000 	 2.09855E-7
0.100000 	 2.22892E-7
0.110000 	 2.3623E-7
0.120000 	 2.49373E-7
0.130000 	 2.60051E-7
0.140000 	 2.72833E-7
0.150000 	 2.82709E-7
0.160000 	 2.96143E-7
0.170000 	 3.09132E-7
0.180000 	 3.22061E-7
0.190000 	 3.32725E-7
0.200000 	 3.44006E-7
0.210000 	 3.54909E-7
0.220000 	 3.67455E-7
0.230000 	 3.79879E-7
0.240000 	 3.92574E-7
0.250000 	 4.06003E-7
0.260000 	 4.20618E-7
0.270000 	 4.34103E-7
0.280000 	 4.50752E-7
0.290000 	 4.65326E-7
0.300000 	 4.82417E-7
0.310000 	 5.02654E-7
0.320000 	 5.21135E-7
0.330000 	 5.42356E-7
0.340000 	 5.63678E-7
0.350000 	 5.84211E-7
0.360000 	 6.06386E-7
0.370000 	 6.30232E-7
0.380000 	 6.54046E-7
0.390000 	 6.79809E-7
0.400000 	 7.08988E-7
0.410000 	 7.35722E-7
0.420000 	 7.65059E-7
0.430000 	 7.9659E-7
0.440000 	 8.31405E-7
0.450000 	 8.7904E-7
0.460000 	 9.48086E-7
0.470000 	 1.0472E-6
0.480000 	 1.20479E-6
0.490000 	 1.42036E-6
0.500000 	 1.73244E-6
0.510000 	 2.15059E-6
0.520000 	 2.65207E-6
0.530000 	 3.22967E-6
0.540000 	 3.9327E-6
0.550000 	 4.74729E-6
0.560000 	 5.68867E-6
0.570000 	 6.78333E-6
0.580000 	 7.99191E-6
0.590000 	 9.27904E-6
0.600000 	 1.06532E-5
0.610000 	 1.20065E-5
0.620000 	 1.34368E-5
0.630000 	 1.49042E-5
0.640000 	 1.64168E-5
0.650000 	 1.79929E-5
0.660000 	 1.95132E-5
0.670000 	 2.1116E-5
0.680000 	 2.27026E-5
0.690000 	 2.43613E-5
0.700000 	 2.59489E-5
0.710000 	 2.75393E-5
0.720000 	 2.90973E-5
0.730000 	 3.06795E-5
0.740000 	 3.22576E-5
0.750000 	 3.37953E-5
0.760000 	 3.52994E-5
0.770000 	 3.66758E-5
0.780000 	 3.79992E-5
0.790000 	 3.93833E-5
0.800000 	 4.06522E-5
0.790000 	 4.08036E-5
0.780000 	 4.1158E-5
0.770000 	 4.13514E-5
0.760000 	 4.14072E-5
0.750000 	 4.13642E-5
0.740000 	 4.12482E-5
0.730000 	 4.10143E-5
0.720000 	 4.07454E-5
0.710000 	 4.03964E-5
0.700000 	 4.00064E-5
0.690000 	 3.95577E-5
0.680000 	 3.90276E-5
0.670000 	 3.84803E-5
0.660000 	 3.79329E-5
0.650000 	 3.72048E-5
0.640000 	 3.65478E-5
0.630000 	 3.57579E-5
0.620000 	 3.50064E-5
0.610000 	 3.41811E-5
0.600000 	 3.32906E-5
0.590000 	 3.23022E-5
0.580000 	 3.13836E-5
0.570000 	 3.03115E-5
0.560000 	 2.92475E-5
0.550000 	 2.80618E-5
0.540000 	 2.6917E-5
0.530000 	 2.57423E-5
0.520000 	 2.45527E-5
0.510000 	 2.33052E-5
0.500000 	 2.20091E-5
0.490000 	 2.06847E-5
0.480000 	 1.93685E-5
0.470000 	 1.80732E-5
0.460000 	 1.66799E-5
0.450000 	 1.53759E-5
0.440000 	 1.40084E-5
0.430000 	 1.26973E-5
0.420000 	 1.13579E-5
0.410000 	 1.01407E-5
0.400000 	 8.89214E-6
0.390000 	 7.80516E-6
0.380000 	 6.73141E-6
0.370000 	 5.75926E-6
0.360000 	 4.84504E-6
0.350000 	 4.03138E-6
0.340000 	 3.30067E-6
0.330000 	 2.65617E-6
0.320000 	 2.10606E-6
0.310000 	 1.65795E-6
0.300000 	 1.27036E-6
0.290000 	 9.73576E-7
0.280000 	 7.18736E-7
0.270000 	 5.28866E-7
0.260000 	 3.83417E-7
0.250000 	 2.73289E-7
0.240000 	 2.00015E-7
0.230000 	 1.46518E-7
0.220000 	 1.08776E-7
0.210000 	 1.18386E-7
0.200000 	 9.72056E-8
0.190000 	 6.24946E-8
0.180000 	 5.62199E-8
0.170000 	 5.3675E-8
0.160000 	 5.04546E-8
0.150000 	 4.96788E-8
0.140000 	 5.03331E-8
0.130000 	 5.32583E-8
0.120000 	 5.3272E-8
0.110000 	 5.01944E-8
0.100000 	 4.72616E-8
0.090000 	 4.13615E-8
0.080000 	 3.59122E-8
0.070000 	 2.72272E-8
0.060000 	 1.67265E-8
0.050000 	 3.08171E-8
0.040000 	 1.61528E-8
0.030000 	 -2.08967E-8
0.020000 	 -3.81973E-8
0.010000 	 -5.75066E-8
0.000000 	 -7.7864E-8
-0.010000 	 -9.9949E-8
-0.020000 	 -1.17371E-7
-0.030000 	 -1.48402E-7
-0.040000 	 -1.72101E-7
-0.050000 	 -1.96728E-7
-0.060000 	 -2.22306E-7
-0.070000 	 -2.471E-7
-0.080000 	 -2.697E-7
-0.090000 	 -2.90373E-7
-0.100000 	 -3.0787E-7
-0.090000 	 -2.46672E-7
-0.080000 	 -2.13374E-7
-0.070000 	 -1.83856E-7
-0.060000 	 -1.57875E-7
-0.050000 	 -1.31155E-7
-0.040000 	 -1.04196E-7
-0.030000 	 -8.50348E-8
-0.020000 	 -5.18991E-8
-0.010000 	 -2.43922E-8
0.000000 	 -5.71097E-9
0.000000 	 -1.07227E-8
0.010000 	 2.57236E-8
0.020000 	 5.26609E-8
0.030000 	 7.81174E-8
0.040000 	 9.84128E-8
0.050000 	 1.2839E-7
0.060000 	 1.55295E-7
0.070000 	 1.75653E-7
0.080000 	 1.91864E-7
0.090000 	 2.07095E-7
0.100000 	 2.21823E-7
0.110000 	 2.35581E-7
0.120000 	 2.46346E-7
0.130000 	 2.61134E-7
0.140000 	 2.73364E-7
0.150000 	 2.84314E-7
0.160000 	 2.96688E-7
0.170000 	 3.07018E-7
0.180000 	 3.20685E-7
0.190000 	 3.26865E-7
0.200000 	 3.41936E-7
0.210000 	 3.56866E-7
0.220000 	 3.6924E-7
0.230000 	 3.82026E-7
0.240000 	 3.91764E-7
0.250000 	 4.03858E-7
0.260000 	 4.1782E-7
0.270000 	 4.3412E-7
0.280000 	 4.48486E-7
0.290000 	 4.64093E-7
0.300000 	 4.80547E-7
0.310000 	 4.98957E-7
0.320000 	 5.15684E-7
0.330000 	 5.35576E-7
0.340000 	 5.57032E-7
0.350000 	 5.82015E-7
0.360000 	 6.02974E-7
0.370000 	 6.23449E-7
0.380000 	 6.43911E-7
0.390000 	 6.66962E-7
0.400000 	 6.92685E-7
0.410000 	 7.18149E-7
0.420000 	 7.44581E-7
0.430000 	 7.71134E-7
0.440000 	 8.04736E-7
0.450000 	 8.44593E-7
0.460000 	 8.94396E-7
0.470000 	 9.66609E-7
0.480000 	 1.07172E-6
0.490000 	 1.22174E-6
0.500000 	 1.4196E-6
0.510000 	 1.68924E-6
0.520000 	 2.04108E-6
0.530000 	 2.47296E-6
0.540000 	 2.99514E-6
0.550000 	 3.63388E-6
0.560000 	 4.41917E-6
0.570000 	 5.32918E-6
0.580000 	 6.36554E-6
0.590000 	 7.4845E-6
0.600000 	 8.64519E-6
0.610000 	 9.87404E-6
0.620000 	 1.11717E-5
0.630000 	 1.24926E-5
0.640000 	 1.38589E-5
0.650000 	 1.53343E-5
0.660000 	 1.68566E-5
0.670000 	 1.84283E-5
0.680000 	 2.00293E-5
0.690000 	 2.16805E-5
0.700000 	 2.33774E-5
0.710000 	 2.50971E-5
0.720000 	 2.67842E-5
0.730000 	 2.84987E-5
0.740000 	 3.01882E-5
0.750000 	 3.18635E-5
0.760000 	 3.34767E-5
0.770000 	 3.51023E-5
0.780000 	 3.66766E-5
0.790000 	 3.81313E-5
0.800000 	 3.95904E-5
0.790000 	 3.99843E-5
0.780000 	 4.0506E-5
0.770000 	 4.06796E-5
0.760000 	 4.08404E-5
0.750000 	 4.07777E-5
0.740000 	 4.07286E-5
0.730000 	 4.04973E-5
0.720000 	 4.02245E-5
0.710000 	 3.99468E-5
0.700000 	 3.95295E-5
0.690000 	 3.90589E-5
0.680000 	 3.84715E-5
0.670000 	 3.79265E-5
0.660000 	 3.73019E-5
0.650000 	 3.66318E-5
0.640000 	 3.59463E-5
0.630000 	 3.51927E-5
0.620000 	 3.43095E-5
0.610000 	 3.3519E-5
0.600000 	 3.25762E-5
0.590000 	 3.1619E-5
0.580000 	 3.06591E-5
0.570000 	 2.9623E-5
0.560000 	 2.85551E-5
0.550000 	 2.74479E-5
0.540000 	 2.63415E-5
0.530000 	 2.51469E-5
0.520000 	 2.39248E-5
0.510000 	 2.27011E-5
0.500000 	 2.1462E-5
0.490000 	 2.01183E-5
0.480000 	 1.8857E-5
0.470000 	 1.75234E-5
0.460000 	 1.6255E-5
0.450000 	 1.48911E-5
0.440000 	 1.36498E-5
0.430000 	 1.23234E-5
0.420000 	 1.10967E-5
0.410000 	 9.8803E-6
0.400000 	 8.7004E-6
0.390000 	 7.60166E-6
0.380000 	 6.55696E-6
0.370000 	 5.61707E-6
0.360000 	 4.74176E-6
0.350000 	 3.94011E-6
0.340000 	 3.23593E-6
0.330000 	 2.61871E-6
0.320000 	 2.08094E-6
0.310000 	 1.62925E-6
0.300000 	 1.26193E-6
0.290000 	 9.65831E-7
0.280000 	 7.1403E-7
0.270000 	 5.2613E-7
0.260000 	 3.84476E-7
0.250000 	 2.79E-7
0.240000 	 2.0555E-7
0.230000 	 1.52122E-7
0.220000 	 1.14409E-7
0.210000 	 1.21839E-7
0.200000 	 9.87648E-8
0.190000 	 6.49766E-8
0.180000 	 5.93282E-8
0.170000 	 5.54391E-8
0.160000 	 5.24282E-8
0.150000 	 5.10806E-8
0.140000 	 5.2164E-8
0.130000 	 5.33886E-8
0.120000 	 5.34688E-8
0.110000 	 5.17725E-8
0.100000 	 4.84511E-8
0.090000 	 4.21404E-8
0.080000 	 3.46975E-8
0.070000 	 2.69861E-8
0.060000 	 1.8726E-8
0.050000 	 3.31319E-8
0.040000 	 1.9071E-8
0.030000 	 -1.65786E-8
0.020000 	 -3.27937E-8
0.010000 	 -5.13773E-8
0.000000 	 -7.18843E-8
-0.010000 	 -9.35483E-8
