-1.745224000000000149e-05,-9.725954000000000761e-09,0.000000000000000000e+00
-1.645088000000000062e-05,5.719811999999999728e-09,4.812836000000000197e-02
-1.509190000000000030e-05,-4.985303999999999766e-09,9.625145999999999702e-02
-1.928805999999999978e-05,2.172601000000000033e-09,1.443706999999999907e-01
-1.327991999999999939e-05,3.587046999999999804e-09,1.924427999999999972e-01
-1.943110999999999835e-05,-4.770118000000000257e-09,2.405647999999999953e-01
-1.509190000000000030e-05,6.862319999999999935e-09,2.886870999999999743e-01
-1.704692999999999977e-05,-6.885602000000000104e-09,3.368033000000000277e-01
-1.711844999999999871e-05,7.436027999999999584e-10,3.849233000000000238e-01
-1.509190000000000030e-05,-1.023362999999999995e-09,4.330210999999999921e-01
-1.575946999999999838e-05,-7.295966000000000363e-09,4.811308999999999725e-01
-1.509190000000000030e-05,4.440153000000000352e-09,5.292628000000000332e-01
-1.804829000000000063e-05,-1.037969999999999963e-08,5.773705999999999561e-01
-1.626015000000000050e-05,1.982697999999999919e-11,6.254790000000000072e-01
-1.530647000000000119e-05,-1.815170000000000050e-09,6.735695000000000432e-01
-1.664162000000000144e-05,-5.832225999999999791e-09,7.217017000000000015e-01
-1.411438000000000021e-05,5.176661999999999592e-09,7.698057999999999845e-01
-1.711844999999999871e-05,-9.314134999999999911e-09,8.179294999999999760e-01
-1.792907999999999945e-05,4.153844000000000240e-09,8.660712000000000410e-01
-1.416206000000000006e-05,-2.539672999999999901e-09,9.141789999999999639e-01
-1.790523000000000136e-05,-2.754678000000000028e-09,9.623154999999999903e-01
-1.487732000000000040e-05,5.674336999999999944e-09,1.010428000000000104e+00
-1.859665000000000092e-05,-7.522066999999999312e-09,1.058556000000000052e+00
-1.585483999999999879e-05,5.145193999999999717e-09,1.106646000000000019e+00
-1.404285000000000057e-05,-4.775211000000000003e-09,1.154765000000000041e+00
-1.747607999999999887e-05,-1.648003999999999927e-09,1.202873000000000081e+00
-1.440048000000000074e-05,4.237517999999999842e-09,1.250976000000000088e+00
-1.904964000000000079e-05,-7.246489999999999861e-09,1.299120999999999970e+00
-1.442431999999999982e-05,6.669870000000000254e-09,1.347226000000000035e+00
-1.678467000000000002e-05,-4.451248999999999587e-09,1.395366000000000106e+00
-1.523495000000000056e-05,-1.806257000000000001e-10,1.443527999999999922e+00
-1.494885000000000003e-05,2.428351000000000107e-09,1.491649999999999920e+00
-1.761913000000000083e-05,-7.487506000000000303e-09,1.539781000000000066e+00
-1.497269000000000081e-05,5.818400999999999996e-09,1.587882000000000016e+00
-1.554489000000000017e-05,-8.070311000000000340e-09,1.636004000000000014e+00
-1.780987000000000165e-05,-2.790693000000000136e-09,1.684128999999999987e+00
-1.733303000000000030e-05,-6.123264000000000249e-09,1.732231999999999994e+00
-1.702308999999999900e-05,-1.231200999999999955e-08,1.780337000000000058e+00
-1.611709999999999854e-05,2.557499000000000000e-09,1.828454999999999941e+00
-1.688004000000000042e-05,-9.862015000000000711e-09,1.876565000000000039e+00
-1.599789000000000075e-05,4.122376000000000365e-09,1.924679000000000029e+00
-1.437663999999999997e-05,1.373337000000000011e-09,1.972792000000000101e+00
-1.862049000000000169e-05,-3.720742999999999835e-09,2.020884999999999820e+00
-1.339911999999999988e-05,6.740628999999999802e-09,2.068973999999999869e+00
-1.697540000000000014e-05,-1.026401000000000000e-08,2.117109999999999825e+00
-1.509190000000000030e-05,2.049636999999999836e-09,2.165224999999999955e+00
-1.599789000000000075e-05,-5.107904000000000149e-09,2.213350000000000151e+00
-1.850128000000000051e-05,-8.697862000000000213e-09,2.261436999999999919e+00
-1.473427000000000013e-05,2.584783999999999870e-09,2.309591000000000172e+00
-1.676082999999999924e-05,-1.017560999999999936e-08,2.357692999999999817e+00
-1.542567999999999899e-05,3.433341999999999868e-09,2.405816999999999872e+00
-1.645088000000000062e-05,-5.274160000000000324e-09,2.453936000000000117e+00
-1.587867999999999956e-05,-3.729655999999999678e-09,2.502027000000000001e+00
-1.416206000000000006e-05,4.560751999999999803e-09,2.550190999999999875e+00
-1.554489000000000017e-05,-9.296855000000000566e-09,2.598304999999999865e+00
-1.521110999999999979e-05,5.846232000000000207e-09,2.646450999999999887e+00
-1.623629999999999903e-05,-5.597757999999999686e-09,2.694596000000000213e+00
-1.778603000000000088e-05,-1.122135000000000075e-09,2.742681999999999842e+00
-1.533031999999999928e-05,1.857005999999999946e-09,2.790798000000000112e+00
-1.723765999999999989e-05,-9.772885000000000627e-09,2.838918000000000053e+00
-1.432896000000000011e-05,5.741276000000000224e-09,2.887033999999999878e+00
-1.599789000000000075e-05,-7.932612999999999684e-09,2.935124000000000066e+00
-1.680851000000000079e-05,-1.046646999999999974e-09,2.983219000000000065e+00
-1.449584999999999946e-05,1.373882999999999938e-09,3.031337999999999866e+00
