5.235672000000000107e-05,4.113807999999999987e-08,0.000000000000000000e+00
5.168915000000000299e-05,3.804870999999999899e-08,4.810767999999999989e-02
5.052089999999999939e-05,3.353998000000000147e-08,9.619086000000000303e-02
5.114079000000000270e-05,4.462726999999999989e-08,1.442582000000000031e-01
5.192756999999999858e-05,3.154000000000000317e-08,1.923233000000000026e-01
5.216599000000000095e-05,4.214852999999999817e-08,2.404210999999999987e-01
5.292892000000000213e-05,3.745407999999999811e-08,2.884746000000000254e-01
4.985333000000000131e-05,3.421810000000000119e-08,3.365554000000000046e-01
5.397796000000000115e-05,4.401700000000000299e-08,3.846610999999999780e-01
4.966259000000000049e-05,3.051463999999999669e-08,4.328023999999999760e-01
5.178450999999999931e-05,4.180238000000000139e-08,4.809100000000000041e-01
4.940032999999999734e-05,3.661025000000000187e-08,5.290087999999999457e-01
4.973411999999999674e-05,3.449877000000000287e-08,5.771115999999999469e-01
5.214213999999999947e-05,4.331340999999999715e-08,6.251813999999999982e-01
5.142688999999999984e-05,3.054737999999999755e-08,6.732510999999999912e-01
5.075931000000000106e-05,4.252814999999999691e-08,7.213414999999999688e-01
5.173682999999999776e-05,3.547175000000000130e-08,7.694237999999999911e-01
4.847050000000000289e-05,3.559707999999999677e-08,8.175337999999999772e-01
4.954338000000000269e-05,4.180911000000000267e-08,8.656677999999999873e-01
4.825592000000000130e-05,3.056520999999999686e-08,9.137650999999999968e-01
5.247592999999999887e-05,4.246940000000000308e-08,9.618495000000000239e-01
5.078316000000000253e-05,3.407167000000000297e-08,1.009946999999999928e+00
5.114079000000000270e-05,3.667464999999999681e-08,1.058038999999999952e+00
5.133152000000000282e-05,4.129305999999999720e-08,1.106141999999999959e+00
5.028247999999999702e-05,3.013628999999999913e-08,1.154285000000000005e+00
5.011557999999999698e-05,4.302674000000000191e-08,1.202374000000000054e+00
5.009174000000000298e-05,3.238710999999999943e-08,1.250458999999999987e+00
4.875660000000000004e-05,3.707937000000000283e-08,1.298564999999999969e+00
5.328655000000000230e-05,3.987078999999999938e-08,1.346646000000000010e+00
4.961490999999999894e-05,3.041186999999999954e-08,1.394735999999999976e+00
5.283355999999999903e-05,4.355861000000000123e-08,1.442825999999999942e+00
5.021095000000000077e-05,3.223921999999999902e-08,1.490922999999999998e+00
4.997253999999999910e-05,3.726491000000000093e-08,1.539001000000000063e+00
5.049705999999999862e-05,3.891600999999999908e-08,1.587074000000000096e+00
4.906653999999999795e-05,3.031800999999999713e-08,1.635172999999999988e+00
4.982947999999999983e-05,4.288103999999999816e-08,1.683275000000000077e+00
5.030631999999999780e-05,3.070618000000000159e-08,1.731365000000000043e+00
4.973411999999999674e-05,3.805071000000000125e-08,1.779465999999999992e+00
5.247592999999999887e-05,3.746136000000000266e-08,1.827587000000000073e+00
4.997253999999999910e-05,3.133481999999999789e-08,1.875698000000000087e+00
5.240440000000000262e-05,4.224403000000000058e-08,1.923762999999999890e+00
5.052089999999999939e-05,3.029453999999999990e-08,1.971872999999999987e+00
5.033015999999999857e-05,3.877357999999999878e-08,2.019943000000000044e+00
4.897117000000000093e-05,3.569294000000000144e-08,2.067994999999999806e+00
5.030631999999999780e-05,3.065179000000000133e-08,2.116089999999999804e+00
5.040169000000000159e-05,4.173888999999999875e-08,2.164175999999999878e+00
5.006790000000000220e-05,2.894922000000000066e-08,2.212238999999999844e+00
5.073547000000000029e-05,3.922213999999999707e-08,2.260314000000000156e+00
5.280971999999999826e-05,3.471105000000000164e-08,2.308384999999999909e+00
4.997253999999999910e-05,3.124113999999999992e-08,2.356446000000000041e+00
5.474090999999999696e-05,4.144985999999999897e-08,2.404546999999999990e+00
4.925727999999999877e-05,2.827945999999999904e-08,2.452637999999999874e+00
5.123614999999999902e-05,3.899113000000000327e-08,2.500744000000000078e+00
5.040169000000000159e-05,3.430487000000000005e-08,2.548853999999999953e+00
4.703999000000000293e-05,3.204150000000000273e-08,2.596997000000000000e+00
5.385875999999999728e-05,4.115918000000000262e-08,2.645122000000000195e+00
5.085467999999999808e-05,2.990799999999999888e-08,2.693211999999999939e+00
4.997253999999999910e-05,4.454104999999999768e-08,2.741331999999999880e+00
5.190371999999999711e-05,3.852747000000000241e-08,2.789416000000000118e+00
4.971027000000000204e-05,3.933855999999999779e-08,2.837524000000000157e+00
5.464553999999999993e-05,4.658705000000000158e-08,2.885648000000000213e+00
4.734993000000000085e-05,3.051300000000000330e-08,2.933746999999999883e+00
5.214213999999999947e-05,4.564662999999999957e-08,2.981876999999999889e+00
5.133152000000000282e-05,3.203257999999999817e-08,3.029993000000000158e+00
5.166531000000000221e-05,3.750246999999999819e-08,3.078063000000000216e+00
