-1.999962000000000129e-01,-5.600377000000000253e-08,0.000000000000000000e+00
-1.999943999999999888e-01,-4.840730999999999752e-08,4.895271999999999818e-02
-1.999962999999999880e-01,-5.167821999999999859e-08,9.789219999999999866e-02
-1.999946999999999975e-01,-4.626271999999999883e-08,1.468617999999999868e-01
-1.999940000000000051e-01,-4.827980000000000196e-08,1.957975999999999883e-01
-1.999978000000000034e-01,-4.581379999999999828e-08,2.447277999999999953e-01
-1.999968000000000024e-01,-4.495249999999999837e-08,2.936512000000000011e-01
-1.999962000000000129e-01,-4.612792999999999872e-08,3.426257999999999804e-01
-1.999955999999999956e-01,-4.240392000000000136e-08,3.915565999999999769e-01
-1.999953999999999898e-01,-4.592620999999999789e-08,4.405455999999999817e-01
-1.999945999999999946e-01,-4.083066999999999751e-08,4.894817000000000196e-01
-1.999952999999999870e-01,-4.520588999999999929e-08,5.384685000000000166e-01
-1.999948000000000004e-01,-4.035501000000000290e-08,5.874093999999999705e-01
-1.999954999999999927e-01,-4.370359000000000045e-08,6.363706000000000085e-01
-1.999940000000000051e-01,-4.070625000000000096e-08,6.853804999999999481e-01
-1.999959000000000042e-01,-4.140874999999999683e-08,7.343756999999999646e-01
-1.999974999999999947e-01,-4.163230000000000150e-08,7.833598000000000505e-01
-1.999940000000000051e-01,-3.917902999999999928e-08,8.323637000000000397e-01
-1.999953999999999898e-01,-4.232715999999999717e-08,8.813134000000000245e-01
-1.999944999999999917e-01,-3.775713000000000029e-08,9.302475999999999523e-01
-1.999946999999999975e-01,-4.216272000000000182e-08,9.792526000000000286e-01
-1.999948000000000004e-01,-3.707810000000000165e-08,1.028235999999999928e+00
-1.999961000000000100e-01,-4.118556000000000103e-08,1.077223000000000042e+00
-1.999942000000000109e-01,-3.747026999999999741e-08,1.126187000000000049e+00
-1.999959000000000042e-01,-3.967489000000000091e-08,1.175140999999999991e+00
-1.999954999999999927e-01,-3.849946000000000056e-08,1.224091000000000040e+00
-1.999959000000000042e-01,-3.744116999999999883e-08,1.273077000000000014e+00
-1.999952999999999870e-01,-3.962904999999999976e-08,1.322006000000000014e+00
-1.999944999999999917e-01,-3.594651000000000019e-08,1.370916999999999941e+00
-1.999961000000000100e-01,-4.015092000000000097e-08,1.419925000000000104e+00
-1.999931000000000070e-01,-3.530713000000000151e-08,1.468876999999999988e+00
-1.999950000000000061e-01,-3.987806999999999731e-08,1.517835999999999963e+00
-1.999952999999999870e-01,-3.560181000000000240e-08,1.566812000000000094e+00
-1.999952999999999870e-01,-3.862259999999999937e-08,1.615799999999999903e+00
-1.999952999999999870e-01,-3.646801000000000257e-08,1.664781000000000066e+00
