#90000157051.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,-3.635883e-06,2.399963e-01,1.999964e-01,-3.635883e-06,-3.635883e-06,2.399963e-01,2.799963e-01,-3.635883e-06,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,-3.635883e-06,2.399963e-01,-3.635883e-06,2.399963e-01,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.599964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,-3.635883e-06,2.799963e-01,-3.635883e-06,2.399963e-01,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.599964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,-3.635883e-06,2.399963e-01,-3.635883e-06,2.399963e-01,2.399963e-01,-3.635883e-06,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,-3.635883e-06,1.999964e-01,1.999964e-01,-3.635883e-06,-3.635883e-06,2.399963e-01,1.999964e-01,-3.635883e-06,2.399963e-01,-3.635883e-06,3.999636e-02,2.799963e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,-3.635883e-06,2.799963e-01,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,3.999636e-02,2.799963e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,-3.635883e-06,2.399963e-01,2.399963e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,-3.635883e-06,2.799963e-01,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,-3.635883e-06,2.399963e-01,-3.635883e-06,2.399963e-01,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,-3.635883e-06,2.399963e-01,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.599964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.599964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,-3.635883e-06,2.799963e-01,2.399963e-01,-3.635883e-06,-3.635883e-06,2.399963e-01,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,1.599964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,-3.635883e-06,2.799963e-01,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,3.999636e-02,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,1.999964e-01,-3.635883e-06,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.599964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01,1.999964e-01,3.999636e-02,3.999636e-02,1.999964e-01,3.999636e-02,1.999964e-01
